location_id,location_name,locality,sensor_id,sensor_latitude,sensor_longitude,measurement_date,parameter_with_units,minimum_measured_value,average_measured_value,maximum_measured_value
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-09-24,pm25 (µg/m³),-1.6,-0.12916666,3.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-09-25,pm25 (µg/m³),-2.0,3.6791666,13.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-09-26,pm25 (µg/m³),6.8,12.079166,16.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-09-27,pm25 (µg/m³),0.5,5.6458335,9.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-09-28,pm25 (µg/m³),4.2,9.2625,17.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-09-29,pm25 (µg/m³),-2.4,2.3458333,10.7
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-09-30,pm25 (µg/m³),0.0,8.316667,14.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-01,pm25 (µg/m³),7.1,11.854167,17.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-02,pm25 (µg/m³),4.4,12.316667,22.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-03,pm25 (µg/m³),7.0,16.154167,27.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-04,pm25 (µg/m³),7.3,14.925,18.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-05,pm25 (µg/m³),2.1,10.2125,20.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-06,pm25 (µg/m³),0.9,5.766667,10.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-07,pm25 (µg/m³),-2.4,0.54545456,3.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-08,pm25 (µg/m³),-0.5,1.3791667,3.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-09,pm25 (µg/m³),1.1,4.4,8.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-10,pm25 (µg/m³),2.6,8.104167,13.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-11,pm25 (µg/m³),0.9,11.213636,21.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-12,pm25 (µg/m³),0.4,8.454166,19.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-13,pm25 (µg/m³),-1.9,2.6375,7.7
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-14,pm25 (µg/m³),0.0,1.8791667,4.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-15,pm25 (µg/m³),-1.5,1.875,4.7
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-16,pm25 (µg/m³),-0.9,2.4375,5.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-17,pm25 (µg/m³),1.6,4.05,6.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-18,pm25 (µg/m³),3.4,6.8458333,9.7
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-19,pm25 (µg/m³),4.1,6.8958335,12.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-20,pm25 (µg/m³),2.9,4.6454544,6.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-26,pm25 (µg/m³),14.5,19.278572,25.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-27,pm25 (µg/m³),13.1,17.316668,22.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-28,pm25 (µg/m³),-2.1,10.895833,17.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-29,pm25 (µg/m³),-1.0,2.2173913,5.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-30,pm25 (µg/m³),-1.8,4.1608696,14.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-10-31,pm25 (µg/m³),-0.2,2.6875,5.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-01,pm25 (µg/m³),1.9,5.925,10.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-02,pm25 (µg/m³),0.6,6.2083335,10.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-03,pm25 (µg/m³),5.5,10.608334,15.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-04,pm25 (µg/m³),9.4,14.8,20.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-05,pm25 (µg/m³),7.8,16.345833,25.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-06,pm25 (µg/m³),2.2,9.145833,15.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-07,pm25 (µg/m³),1.8,16.173914,29.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-08,pm25 (µg/m³),-1.5,2.7583334,7.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-09,pm25 (µg/m³),-2.1,8.370833,23.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-10,pm25 (µg/m³),3.0,7.008333,10.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-11,pm25 (µg/m³),1.1,5.9958334,11.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-12,pm25 (µg/m³),0.1,4.175,7.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-13,pm25 (µg/m³),3.1,7.6541667,12.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-14,pm25 (µg/m³),1.0,6.5625,13.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-15,pm25 (µg/m³),3.3,7.429167,10.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-16,pm25 (µg/m³),8.5,15.445833,24.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-17,pm25 (µg/m³),2.8,11.333333,24.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-18,pm25 (µg/m³),-3.4,4.5208335,11.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-19,pm25 (µg/m³),2.5,7.775,15.7
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-20,pm25 (µg/m³),2.5,5.4791665,9.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-21,pm25 (µg/m³),0.3,4.45,9.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-22,pm25 (µg/m³),-2.7,3.3416667,7.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-23,pm25 (µg/m³),3.0,6.983333,13.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-24,pm25 (µg/m³),3.2,6.5833335,10.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-25,pm25 (µg/m³),2.3,6.975,14.7
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-26,pm25 (µg/m³),-1.6,7.3333335,16.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-27,pm25 (µg/m³),2.9,6.1625,12.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-28,pm25 (µg/m³),3.4,5.829167,9.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-29,pm25 (µg/m³),4.2,7.621739,11.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-11-30,pm25 (µg/m³),9.6,11.9625,15.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-01,pm25 (µg/m³),10.9,16.329166,21.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-02,pm25 (µg/m³),10.9,18.104546,30.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-03,pm25 (µg/m³),0.3,4.4304347,18.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-04,pm25 (µg/m³),1.9,6.429167,9.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-05,pm25 (µg/m³),3.4,6.0375,8.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-06,pm25 (µg/m³),2.3,4.983333,7.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-07,pm25 (µg/m³),4.2,10.05,16.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-08,pm25 (µg/m³),4.7,10.018182,15.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-09,pm25 (µg/m³),8.2,17.391304,27.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-10,pm25 (µg/m³),-1.3,9.656522,27.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-11,pm25 (µg/m³),-0.6,5.7625,11.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-12,pm25 (µg/m³),3.3,8.320833,13.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-13,pm25 (µg/m³),5.7,9.416667,15.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-14,pm25 (µg/m³),1.0,6.579167,11.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-15,pm25 (µg/m³),8.8,11.565217,14.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-16,pm25 (µg/m³),9.2,12.229167,16.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-17,pm25 (µg/m³),0.0,7.0117645,11.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-18,pm25 (µg/m³),-3.9,6.3636365,12.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-19,pm25 (µg/m³),4.3,7.391667,10.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-20,pm25 (µg/m³),4.3,7.0041666,10.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-21,pm25 (µg/m³),4.1,7.8541665,13.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-22,pm25 (µg/m³),4.9,9.886956,23.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-23,pm25 (µg/m³),6.5,15.533334,22.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-24,pm25 (µg/m³),12.3,17.9,22.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-25,pm25 (µg/m³),4.8,16.275,25.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-26,pm25 (µg/m³),6.8,15.679167,29.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-27,pm25 (µg/m³),2.4,9.545834,26.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-28,pm25 (µg/m³),1.6,5.075,7.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-29,pm25 (µg/m³),4.0,8.4125,13.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-30,pm25 (µg/m³),6.5,9.5,12.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2023-12-31,pm25 (µg/m³),6.9,10.8,16.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-01,pm25 (µg/m³),8.6,12.833333,17.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-02,pm25 (µg/m³),4.2,10.558333,38.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-03,pm25 (µg/m³),4.9,10.154166,13.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-04,pm25 (µg/m³),1.7,7.7916665,15.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-05,pm25 (µg/m³),4.5,9.060869,14.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-06,pm25 (µg/m³),2.7,10.286957,18.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-07,pm25 (µg/m³),3.7,8.404166,15.7
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-08,pm25 (µg/m³),5.9,10.666667,14.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-09,pm25 (µg/m³),-0.1,8.108334,18.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-10,pm25 (µg/m³),-0.1,8.7125,11.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-11,pm25 (µg/m³),6.7,10.591666,15.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-12,pm25 (µg/m³),3.2,9.525,14.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-13,pm25 (µg/m³),0.0,7.670833,13.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-14,pm25 (µg/m³),2.8,9.586957,14.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-15,pm25 (µg/m³),7.2,10.108334,14.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-16,pm25 (µg/m³),3.0,9.791667,14.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-17,pm25 (µg/m³),7.6,10.958333,14.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-18,pm25 (µg/m³),7.1,12.116667,15.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-19,pm25 (µg/m³),7.0,11.3625,15.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-20,pm25 (µg/m³),5.0,7.954167,10.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-21,pm25 (µg/m³),4.9,8.504167,11.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-22,pm25 (µg/m³),7.2,11.216666,15.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-23,pm25 (µg/m³),12.5,17.279167,41.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-24,pm25 (µg/m³),12.8,29.545834,71.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-25,pm25 (µg/m³),10.1,19.583334,52.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-26,pm25 (µg/m³),9.4,19.7375,42.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-27,pm25 (µg/m³),0.4,10.708333,43.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-28,pm25 (µg/m³),4.8,10.152174,30.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-29,pm25 (µg/m³),4.6,8.145833,10.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-30,pm25 (µg/m³),5.8,11.666667,41.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-01-31,pm25 (µg/m³),3.9,12.221052,28.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-01,pm25 (µg/m³),6.7,9.481818,10.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-02,pm25 (µg/m³),5.5,9.208695,14.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-03,pm25 (µg/m³),2.7,6.3625,9.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-04,pm25 (µg/m³),2.7,6.0869565,10.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-05,pm25 (µg/m³),4.3,6.179167,8.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-06,pm25 (µg/m³),3.6,7.1875,10.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-07,pm25 (µg/m³),1.8,7.991667,13.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-08,pm25 (µg/m³),8.1,12.225,15.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-09,pm25 (µg/m³),5.6,9.5625,17.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-10,pm25 (µg/m³),16.4,20.666666,25.7
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-11,pm25 (µg/m³),3.4,8.545834,24.7
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-12,pm25 (µg/m³),2.2,6.1833334,9.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-13,pm25 (µg/m³),2.4,7.4625,14.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-14,pm25 (µg/m³),3.7,6.804167,10.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-15,pm25 (µg/m³),1.3,6.669565,12.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-16,pm25 (µg/m³),3.7,6.1208334,9.7
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-17,pm25 (µg/m³),2.1,6.5375,13.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-18,pm25 (µg/m³),4.7,7.4333334,12.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-19,pm25 (µg/m³),2.4,7.391667,15.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-20,pm25 (µg/m³),2.6,6.116667,10.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-21,pm25 (µg/m³),2.9,6.6625,13.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-22,pm25 (µg/m³),3.1,5.45,8.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-23,pm25 (µg/m³),4.1,7.233333,10.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-24,pm25 (µg/m³),2.3,7.5833335,12.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-25,pm25 (µg/m³),3.7,5.808696,8.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-26,pm25 (µg/m³),4.5,12.179167,22.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-27,pm25 (µg/m³),6.0,13.545834,20.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-28,pm25 (µg/m³),-0.3,11.8375,20.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-02-29,pm25 (µg/m³),2.1,5.4333334,9.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-01,pm25 (µg/m³),4.5,7.1625,9.7
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-02,pm25 (µg/m³),1.1,5.2916665,9.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-03,pm25 (µg/m³),1.3,5.025,10.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-04,pm25 (µg/m³),3.1,5.53913,9.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-05,pm25 (µg/m³),-1.3,2.625,9.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-06,pm25 (µg/m³),-3.2,3.4272728,10.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-07,pm25 (µg/m³),-1.5,3.275,6.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-08,pm25 (µg/m³),1.4,4.9347825,10.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-09,pm25 (µg/m³),-4.6,2.1869564,5.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-10,pm25 (µg/m³),-1.8,2.721739,5.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-11,pm25 (µg/m³),1.5,4.0478263,5.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-12,pm25 (µg/m³),2.3,7.625,12.4
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-13,pm25 (µg/m³),5.6,11.608334,23.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-14,pm25 (µg/m³),8.7,13.8,22.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-15,pm25 (µg/m³),0.4,9.069565,17.7
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-16,pm25 (µg/m³),2.2,5.008333,11.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-17,pm25 (µg/m³),0.4,5.266667,13.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-18,pm25 (µg/m³),0.0,3.3875,7.0
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-19,pm25 (µg/m³),1.0,4.545833,10.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-20,pm25 (µg/m³),3.3,7.6857142,13.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-21,pm25 (µg/m³),1.7,4.595652,8.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-22,pm25 (µg/m³),1.3,5.1625,9.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-23,pm25 (µg/m³),-1.0,3.7565217,9.2
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-24,pm25 (µg/m³),0.2,4.983333,7.8
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-25,pm25 (µg/m³),1.1,6.6208334,13.9
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-26,pm25 (µg/m³),2.4,6.945833,18.7
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-27,pm25 (µg/m³),3.9,11.6125,26.1
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-28,pm25 (µg/m³),-1.1,5.8863635,13.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-29,pm25 (µg/m³),-0.6,4.0958333,8.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-30,pm25 (µg/m³),1.1,5.025,13.6
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-03-31,pm25 (µg/m³),3.7,6.1625,8.5
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-04-01,pm25 (µg/m³),4.4,10.720834,28.3
625,Manhattan/IS143,New York-Northern New Jersey-Long Island,1097,40.8492,-73.9319,2024-04-02,pm25 (µg/m³),4.3,14.329166,24.2
